BioWare 3.0 Export
Device:	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA
Samples (#):	12000	12000	12000	12000	12000	12000	12000	12000	12000	12000	12000	12000	12000
Rate (Hz):	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000
Contact period start (sample #):	0	0	0	0	0	0	0	0	0	0	0	0	0
Contact period end (sample #):	11999	11999	11999	11999	11999	11999	11999	11999	11999	11999	11999	11999	11999
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877
Normalized length (m):	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000
abs time (s)	Fx	Fy	Fz	Ft	Mx	My	Mz	Tz	Ax	Ay	Cofy	Cofxy	Device:
	N	N	N	N	N m	N m	N m	N m	m	m	µ	µ	µ
11.135000	-0.440967	2.056275	662.199660	662.202999	13.447796	-17.889416	-0.188261	-0.252767	0.027015	0.020308	-0.000666	0.003105	0.003176
11.140000	-0.337548	2.103423	664.452821	664.456236	13.587391	-17.795356	-0.180580	-0.243816	0.026782	0.020449	-0.000508	0.003166	0.003206
11.145000	-0.353493	2.095602	663.929931	663.933333	13.446277	-17.947661	-0.166081	-0.229889	0.027032	0.020253	-0.000532	0.003156	0.003201
11.150000	-0.202330	2.166347	664.448554	664.452116	13.302207	-18.095543	-0.158655	-0.221704	0.027234	0.020020	-0.000305	0.003260	0.003275
11.155000	-0.146657	2.197676	665.310514	665.314160	13.824945	-18.125096	-0.154832	-0.217751	0.027243	0.020780	-0.000220	0.003303	0.003311
11.160000	0.044280	2.284019	664.792283	664.796208	13.775577	-18.151102	-0.150709	-0.212153	0.027303	0.020722	0.000067	0.003436	0.003436
11.165000	0.068131	2.291796	661.845508	661.849480	13.540329	-18.242710	-0.148264	-0.210039	0.027563	0.020458	0.000103	0.003463	0.003464
11.170000	0.290901	2.299750	662.186761	662.190818	13.826597	-18.359642	-0.145816	-0.203504	0.027726	0.020880	0.000439	0.003473	0.003501
11.175000	0.322702	2.268377	661.145249	661.149219	13.828514	-18.359689	-0.137086	-0.193328	0.027770	0.020916	0.000488	0.003431	0.003466
11.180000	0.481816	2.299794	661.143263	661.147438	13.923576	-18.477571	-0.134356	-0.188484	0.027948	0.021060	0.000729	0.003479	0.003554
11.185000	0.513638	2.291929	662.530197	662.534360	14.017512	-18.415676	-0.135739	-0.188578	0.027796	0.021158	0.000775	0.003459	0.003545
11.190000	0.704586	2.331212	663.740054	663.744522	14.064225	-18.562751	-0.136014	-0.186281	0.027967	0.021189	0.001062	0.003512	0.003669
11.195000	0.648891	2.346810	662.528210	662.532684	13.731878	-18.654980	-0.139298	-0.191929	0.028157	0.020726	0.000979	0.003542	0.003675
11.200000	0.712559	2.315348	661.659702	661.664137	13.876419	-18.684602	-0.153568	-0.204007	0.028239	0.020972	0.001077	0.003499	0.003661
11.205000	0.784177	2.362496	665.295628	665.300285	13.921050	-18.833225	-0.154631	-0.205100	0.028308	0.020925	0.001179	0.003551	0.003742
11.210000	0.720565	2.386004	665.298006	665.302675	14.014977	-18.773760	-0.169107	-0.221257	0.028219	0.021066	0.001083	0.003586	0.003746
11.215000	0.601224	2.393736	663.738263	663.742852	13.968566	-18.807339	-0.173755	-0.228930	0.028335	0.021045	0.000906	0.003606	0.003718
11.220000	0.489844	2.417288	662.699032	662.703622	13.968648	-18.749654	-0.172349	-0.230416	0.028293	0.021078	0.000739	0.003648	0.003722
11.225000	0.418237	2.511408	664.429499	664.434377	13.965977	-18.871882	-0.170101	-0.232642	0.028403	0.021020	0.000629	0.003780	0.003832
11.230000	0.275023	2.495721	662.178227	662.182987	13.824955	-18.784970	-0.165705	-0.230763	0.028368	0.020878	0.000415	0.003769	0.003792
11.235000	0.227267	2.519274	663.563076	663.567898	14.108971	-18.785741	-0.155561	-0.222050	0.028310	0.021262	0.000342	0.003797	0.003812
11.240000	0.068119	2.487945	662.178031	662.182709	14.015162	-18.668589	-0.139673	-0.208373	0.028193	0.021165	0.000103	0.003757	0.003759
11.245000	-0.027360	2.495855	660.095497	660.100216	14.112622	-18.793167	-0.131157	-0.202800	0.028470	0.021380	-0.000041	0.003781	0.003781
11.250000	-0.154685	2.566378	660.793182	660.798184	13.918992	-18.613321	-0.122089	-0.197637	0.028168	0.021064	-0.000234	0.003884	0.003891
11.255000	-0.059217	2.582153	661.138800	661.143845	14.013690	-18.611255	-0.116609	-0.190553	0.028150	0.021196	-0.000090	0.003906	0.003907
11.260000	-0.170596	2.558601	659.751768	659.756751	13.825372	-18.674884	-0.117972	-0.193970	0.028306	0.020955	-0.000259	0.003878	0.003887
11.265000	-0.075150	2.605661	660.095204	660.100351	14.205170	-18.673269	-0.109216	-0.184544	0.028289	0.021520	-0.000114	0.003947	0.003949
11.270000	-0.043328	2.668452	662.348560	662.353937	14.154385	-18.701716	-0.106446	-0.182717	0.028235	0.021370	-0.000065	0.004029	0.004029
11.275000	0.020296	2.684182	658.537741	658.543212	13.966485	-18.701690	-0.094954	-0.170751	0.028399	0.021208	0.000031	0.004076	0.004076
11.280000	0.028246	2.668452	659.402079	659.407479	14.014434	-18.852774	-0.095520	-0.171213	0.028591	0.021253	0.000043	0.004047	0.004047
11.285000	0.187393	2.715511	660.093412	660.099025	14.108470	-18.909808	-0.108655	-0.182441	0.028647	0.021373	0.000284	0.004114	0.004124
11.290000	0.163554	2.644944	661.132644	661.137955	14.109423	-18.970467	-0.118252	-0.190655	0.028694	0.021341	0.000247	0.004001	0.004008
11.295000	0.274945	2.652809	661.478457	661.483834	14.204348	-19.028534	-0.121272	-0.191681	0.028767	0.021474	0.000416	0.004010	0.004032
11.300000	0.227211	2.597751	661.476177	661.481317	14.206187	-19.090466	-0.130898	-0.200991	0.028860	0.021476	0.000343	0.003927	0.003942
11.305000	0.243167	2.542826	658.879679	658.884630	13.971091	-19.120984	-0.149804	-0.218441	0.029020	0.021204	0.000369	0.003859	0.003877
11.310000	0.195433	2.542781	660.609950	660.614873	13.970438	-19.182204	-0.152540	-0.222242	0.029037	0.021148	0.000296	0.003849	0.003860
11.315000	0.203394	2.503587	660.089243	660.094022	13.924405	-19.212635	-0.153376	-0.221955	0.029106	0.021095	0.000308	0.003793	0.003805
11.320000	0.243201	2.503587	663.900356	663.905121	14.397175	-19.210437	-0.164323	-0.231492	0.028936	0.021686	0.000366	0.003771	0.003789
11.325000	0.219328	2.495633	663.209218	663.213950	13.922152	-19.331808	-0.168997	-0.237138	0.029149	0.020992	0.000331	0.003763	0.003777
11.330000	0.171594	2.448529	661.128768	661.133325	14.020142	-19.333970	-0.171756	-0.239722	0.029244	0.021206	0.000260	0.003704	0.003713
11.335000	0.147766	2.417200	662.861418	662.865841	14.114622	-19.333799	-0.184337	-0.251693	0.029167	0.021293	0.000223	0.003647	0.003653
11.340000	0.195500	2.417200	662.513519	662.517958	13.830114	-19.454046	-0.184346	-0.251243	0.029364	0.020875	0.000295	0.003649	0.003660
11.345000	0.195489	2.401424	663.898467	663.902839	14.019978	-19.514233	-0.185468	-0.251926	0.029393	0.021118	0.000294	0.003617	0.003629
11.350000	0.243212	2.377961	664.244280	664.248581	14.305682	-19.513251	-0.176996	-0.241614	0.029377	0.021537	0.000366	0.003580	0.003599
11.355000	0.195466	2.393648	663.898565	663.902908	14.115220	-19.514250	-0.172603	-0.238805	0.029393	0.021261	0.000294	0.003605	0.003617
11.360000	0.259090	2.448529	663.553045	663.557613	13.923950	-19.573282	-0.165210	-0.231999	0.029498	0.020984	0.000390	0.003690	0.003711
11.365000	0.251128	2.362274	662.511631	662.515890	14.212237	-19.513773	-0.161690	-0.225882	0.029454	0.021452	0.000379	0.003566	0.003586
11.370000	0.402281	2.385827	663.723475	663.727885	13.973452	-19.600790	-0.158148	-0.220136	0.029532	0.021053	0.000606	0.003595	0.003645
11.375000	0.362497	2.385915	662.163439	662.167837	14.212263	-19.451221	-0.150462	-0.212768	0.029375	0.021463	0.000547	0.003603	0.003645
11.380000	0.505677	2.440796	663.723573	663.728254	14.257405	-19.538083	-0.143084	-0.204071	0.029437	0.021481	0.000762	0.003677	0.003756
11.385000	0.489766	2.401558	661.818017	661.822556	14.116928	-19.508870	-0.144473	-0.204818	0.029478	0.021331	0.000740	0.003629	0.003703
11.390000	0.537522	2.425110	660.776799	660.781468	14.022673	-19.629515	-0.151849	-0.212484	0.029707	0.021221	0.000813	0.003670	0.003759
11.395000	0.521600	2.378005	659.562674	659.567167	13.882423	-19.721303	-0.150239	-0.210364	0.029901	0.021048	0.000791	0.003605	0.003691
11.400000	0.688697	2.409423	661.638759	661.643504	14.166266	-19.777865	-0.158449	-0.215727	0.029892	0.021411	0.001041	0.003642	0.003787
11.405000	0.672775	2.464260	662.336933	662.341859	13.878071	-19.777001	-0.158161	-0.217646	0.029859	0.020953	0.001016	0.003721	0.003857
11.410000	0.664791	2.401424	660.426816	660.431517	13.929457	-19.808929	-0.152742	-0.210749	0.029994	0.021092	0.001007	0.003636	0.003773
11.415000	0.577306	2.377961	661.991413	661.995936	13.879996	-19.779084	-0.159558	-0.218503	0.029878	0.020967	0.000872	0.003592	0.003696
11.420000	0.513650	2.330946	660.081296	660.085611	13.740944	-19.872686	-0.152448	-0.211932	0.030106	0.020817	0.000778	0.003531	0.003616
11.425000	0.386381	2.275887	659.040078	659.044121	13.648419	-19.997181	-0.170810	-0.231865	0.030343	0.020710	0.000586	0.003453	0.003503
11.430000	0.426143	2.221139	660.772630	660.776500	14.218611	-19.814247	-0.154673	-0.212108	0.029986	0.021518	0.000645	0.003361	0.003423
11.435000	0.330674	2.134797	657.650668	657.654216	13.938512	-19.939104	-0.158815	-0.216531	0.030319	0.021194	0.000503	0.003246	0.003285
11.440000	0.402270	2.220962	659.212984	659.216848	13.697176	-20.027090	-0.163462	-0.222577	0.030380	0.020778	0.000610	0.003369	0.003424
11.445000	0.426143	2.197410	660.074847	660.078642	14.126051	-20.057326	-0.167038	-0.224690	0.030386	0.021401	0.000646	0.003329	0.003391
11.450000	0.434126	2.252380	659.556420	659.560409	13.887229	-20.087323	-0.173834	-0.233291	0.030456	0.021055	0.000658	0.003415	0.003478
11.455000	0.545495	2.283753	659.729522	659.733701	13.934142	-20.175615	-0.169464	-0.227784	0.030582	0.021121	0.000827	0.003462	0.003559
11.460000	0.585301	2.315082	660.068299	660.072619	14.410558	-20.236522	-0.183141	-0.241339	0.030658	0.021832	0.000887	0.003507	0.003618
11.465000	0.736476	2.409157	660.939185	660.943986	14.168995	-20.201757	-0.192432	-0.250280	0.030565	0.021438	0.001114	0.003645	0.003812
11.470000	0.760327	2.448396	660.070873	660.075852	13.931855	-20.413636	-0.184481	-0.244153	0.030926	0.021107	0.001152	0.003709	0.003884
11.475000	0.816033	2.464215	659.722975	659.728082	14.217268	-20.352361	-0.182812	-0.241247	0.030850	0.021550	0.001237	0.003735	0.003935
11.480000	0.808072	2.526784	662.667763	662.673073	14.166542	-20.502684	-0.191572	-0.252475	0.030940	0.021378	0.001219	0.003813	0.004003
11.485000	0.943313	2.558291	661.451553	661.457173	14.405423	-20.591613	-0.181160	-0.240258	0.031131	0.021779	0.001426	0.003868	0.004122
11.490000	0.983120	2.526829	661.799451	661.805005	14.310443	-20.590338	-0.197612	-0.254970	0.031113	0.021624	0.001486	0.003818	0.004097
11.495000	1.086516	2.566112	659.891615	659.897498	14.168866	-20.619382	-0.182556	-0.239409	0.031247	0.021472	0.001647	0.003889	0.004223
11.500000	1.078577	2.613127	659.371201	659.377261	14.025972	-20.771112	-0.191840	-0.251214	0.031501	0.021272	0.001636	0.003963	0.004287
11.505000	1.301359	2.691560	661.797464	661.804217	14.022392	-20.825617	-0.200596	-0.257721	0.031468	0.021188	0.001966	0.004067	0.004517
11.510000	1.317270	2.660143	663.180229	663.186873	14.498389	-20.885904	-0.203359	-0.258339	0.031494	0.021862	0.001986	0.004011	0.004476
11.515000	1.524141	2.730710	662.486420	662.493801	14.212248	-20.881666	-0.213488	-0.266863	0.031520	0.021453	0.002301	0.004122	0.004720
11.520000	1.532091	2.612950	661.445104	661.452039	14.216120	-20.942721	-0.218223	-0.268026	0.031662	0.021493	0.002316	0.003950	0.004579
11.525000	1.691194	2.597219	661.445201	661.452463	14.311538	-20.939238	-0.216631	-0.262259	0.031657	0.021637	0.002557	0.003927	0.004686
11.530000	1.723028	2.581576	662.136535	662.143809	14.026774	-21.119970	-0.218276	-0.264119	0.031897	0.021184	0.002602	0.003899	0.004688
11.535000	1.762801	2.503143	662.132072	662.139150	14.124826	-21.240877	-0.216134	-0.258829	0.032080	0.021332	0.002662	0.003780	0.004624
11.540000	1.826435	2.440441	664.385331	664.392323	14.551999	-21.087260	-0.209057	-0.246511	0.031740	0.021903	0.002749	0.003673	0.004588
11.545000	1.834419	2.354143	662.650694	662.657415	14.365770	-21.269611	-0.221413	-0.257207	0.032098	0.021679	0.002768	0.003553	0.004504
11.550000	1.746900	2.291397	661.268223	661.274501	13.986970	-21.271399	-0.219239	-0.255998	0.032168	0.021152	0.002642	0.003465	0.004357
11.555000	1.715066	2.283531	662.129987	662.136146	14.320428	-21.302843	-0.216234	-0.252609	0.032173	0.021628	0.002590	0.003449	0.004313
11.560000	1.659393	2.361964	661.957374	661.963668	14.176189	-21.394758	-0.222748	-0.263550	0.032320	0.021416	0.002507	0.003568	0.004361
11.565000	1.603687	2.346277	660.918240	660.924351	14.082116	-21.396315	-0.216181	-0.257969	0.032374	0.021307	0.002426	0.003550	0.004300
11.570000	1.635521	2.330680	662.475801	662.481920	14.414489	-21.365111	-0.215080	-0.254659	0.032250	0.021759	0.002469	0.003518	0.004298
11.575000	1.540075	2.346100	662.823699	662.829640	14.318478	-21.366811	-0.240276	-0.282636	0.032236	0.021602	0.002324	0.003540	0.004234
11.580000	1.540075	2.322681	661.438752	661.444623	13.939387	-21.367073	-0.233425	-0.276001	0.032304	0.021074	0.002328	0.003512	0.004213
11.585000	1.404811	2.291219	662.132561	662.138016	14.034578	-21.430185	-0.232341	-0.276721	0.032365	0.021196	0.002122	0.003460	0.004059
11.590000	1.317293	2.259935	661.093232	661.098407	13.940794	-21.371957	-0.224662	-0.269943	0.032328	0.021087	0.001993	0.003418	0.003957
11.595000	1.221824	2.197233	661.611658	661.616435	13.989696	-21.404334	-0.221929	-0.267178	0.032352	0.021145	0.001847	0.003321	0.003800
11.600000	1.301381	2.173636	662.136926	662.141773	13.845767	-21.310661	-0.226074	-0.268819	0.032185	0.020911	0.001965	0.003283	0.003826
11.605000	1.229763	2.102980	661.614037	661.618522	13.896125	-21.403743	-0.223649	-0.265853	0.032351	0.021003	0.001859	0.003179	0.003682
11.610000	1.309320	2.079516	660.572525	660.577095	13.707778	-21.463188	-0.219559	-0.259956	0.032492	0.020751	0.001982	0.003148	0.003720
11.615000	1.237691	2.016770	660.397533	660.401773	13.852380	-21.495422	-0.208637	-0.248319	0.032549	0.020976	0.001874	0.003054	0.003583
11.620000	1.436578	2.040411	662.996703	663.001400	14.087645	-21.520262	-0.199613	-0.235318	0.032459	0.021248	0.002167	0.003078	0.003764
11.625000	1.372921	1.985574	661.264054	661.268460	13.804971	-21.582806	-0.191134	-0.227279	0.032639	0.020877	0.002076	0.003003	0.003651
11.630000	1.484278	1.962111	660.570538	660.575120	13.806114	-21.580721	-0.178298	-0.211378	0.032670	0.020900	0.002247	0.002970	0.003724
11.635000	1.532001	1.938559	661.782676	661.787289	13.853581	-21.670066	-0.175316	-0.206724	0.032745	0.020934	0.002315	0.002929	0.003734
11.640000	1.603619	1.993395	661.437156	661.442104	13.472222	-21.789371	-0.185984	-0.218989	0.032942	0.020368	0.002424	0.003014	0.003868
11.645000	1.587730	1.930693	659.875231	659.879966	13.713149	-21.821125	-0.192018	-0.222868	0.033069	0.020781	0.002406	0.002926	0.003788
11.650000	1.738894	2.001217	661.432791	661.438105	14.043627	-21.787295	-0.198318	-0.227317	0.032940	0.021232	0.002629	0.003026	0.004008
11.655000	1.826390	2.056142	661.953694	661.959407	13.709189	-21.936145	-0.190372	-0.220684	0.033138	0.020710	0.002759	0.003106	0.004155
11.660000	1.866174	2.111023	660.912476	660.918482	13.614244	-22.056966	-0.193913	-0.225923	0.033374	0.020599	0.002824	0.003194	0.004263
11.665000	1.937804	2.079650	660.562297	660.568413	13.711234	-22.116671	-0.204881	-0.234288	0.033482	0.020757	0.002934	0.003148	0.004303
11.670000	1.937804	2.071740	659.866599	659.872697	13.807734	-22.177935	-0.209003	-0.238085	0.033610	0.020925	0.002937	0.003140	0.004299
11.675000	2.081040	2.118888	660.908209	660.914882	13.900541	-22.174054	-0.216644	-0.243965	0.033551	0.021032	0.003149	0.003206	0.004494
11.680000	2.088967	2.079561	659.696168	659.702753	13.949529	-22.083503	-0.212589	-0.238031	0.033475	0.021145	0.003167	0.003152	0.004468
11.685000	2.240131	2.150128	662.122529	662.129810	13.851104	-22.200049	-0.216143	-0.241372	0.033529	0.020919	0.003383	0.003247	0.004690
11.690000	2.192386	2.056009	659.348564	659.355414	13.570575	-22.323474	-0.211805	-0.236292	0.033857	0.020582	0.003325	0.003118	0.004558
11.695000	2.279882	2.040366	659.694181	659.701276	13.665964	-22.321583	-0.202521	-0.224330	0.033836	0.020716	0.003456	0.003093	0.004638
11.700000	2.248037	1.969843	660.558128	660.564891	13.905101	-22.292128	-0.189681	-0.208836	0.033747	0.021051	0.003403	0.002982	0.004525
11.705000	2.359405	2.009082	661.945356	661.952609	13.903037	-22.349431	-0.183935	-0.202213	0.033763	0.021003	0.003564	0.003035	0.004682
11.710000	2.255964	1.867858	658.821212	658.827722	13.909934	-22.474913	-0.180166	-0.196255	0.034114	0.021113	0.003424	0.002835	0.004446
11.715000	2.423028	1.938559	661.249657	661.256938	13.810825	-22.469744	-0.171113	-0.186380	0.033981	0.020886	0.003664	0.002932	0.004693
11.720000	2.343438	1.985707	660.729146	660.736285	13.762946	-22.562585	-0.152457	-0.171452	0.034148	0.020830	0.003547	0.003005	0.004649
11.725000	2.399122	2.072139	659.685452	659.693068	13.667881	-22.683454	-0.140629	-0.162174	0.034385	0.020719	0.003637	0.003141	0.004805
11.730000	2.343404	2.166258	662.805133	662.812816	14.138527	-22.562358	-0.129633	-0.153386	0.034041	0.021331	0.003536	0.003268	0.004815
11.735000	2.359327	2.166214	660.722305	660.730068	14.141036	-22.623984	-0.136757	-0.160436	0.034241	0.021402	0.003571	0.003279	0.004848
11.740000	2.295692	2.260289	661.247475	661.255323	13.899446	-22.533445	-0.143819	-0.172588	0.034077	0.021020	0.003472	0.003418	0.004872
11.745000	2.399122	2.346544	662.630141	662.638639	13.897602	-22.712687	-0.147357	-0.177470	0.034277	0.020973	0.003621	0.003541	0.005065
11.750000	2.319576	2.370007	661.420675	661.428988	13.659528	-22.744576	-0.155823	-0.189418	0.034387	0.020652	0.003507	0.003583	0.005014
11.755000	2.367344	2.424888	662.630337	662.639003	13.895932	-22.773869	-0.170304	-0.204000	0.034369	0.020971	0.003573	0.003659	0.005114
11.760000	2.367355	2.471948	662.632618	662.641457	13.894270	-22.712987	-0.174657	-0.209748	0.034277	0.020968	0.003573	0.003730	0.005165
11.765000	2.375350	2.440441	661.764013	661.772776	14.133830	-22.683368	-0.198224	-0.231143	0.034277	0.021358	0.003589	0.003688	0.005146
11.770000	2.399223	2.463905	661.420675	661.429615	13.657462	-22.742824	-0.204523	-0.239703	0.034385	0.020649	0.003627	0.003725	0.005199
11.775000	2.423129	2.361787	659.858652	659.867328	13.804184	-22.773685	-0.229500	-0.260321	0.034513	0.020920	0.003672	0.003579	0.005128
11.780000	2.502731	2.291130	661.241221	661.249926	13.900810	-22.892986	-0.251171	-0.277880	0.034621	0.021022	0.003785	0.003465	0.005131
11.785000	2.598267	2.228251	663.151142	663.159976	14.042226	-22.738200	-0.285710	-0.307094	0.034288	0.021175	0.003918	0.003360	0.005162
11.790000	2.661957	2.141864	662.112204	662.121019	13.759672	-22.858061	-0.310130	-0.328754	0.034523	0.020781	0.004020	0.003235	0.005160
11.795000	2.582422	1.984865	660.204368	660.212402	14.002593	-22.770232	-0.327179	-0.340865	0.034490	0.021209	0.003912	0.003006	0.004933
11.800000	2.630190	1.969178	661.939297	661.947452	13.715922	-22.828501	-0.340323	-0.353735	0.034487	0.020721	0.003973	0.002975	0.004964
11.805000	2.582467	1.937716	661.766586	661.774462	13.669119	-22.859776	-0.350195	-0.363789	0.034544	0.020655	0.003902	0.002928	0.004879
11.810000	2.677936	1.984865	664.017663	664.026029	13.999485	-22.826807	-0.344700	-0.356475	0.034377	0.021083	0.004033	0.002989	0.005020
11.815000	2.606306	2.039746	662.284915	662.293184	13.809415	-22.829061	-0.335093	-0.351058	0.034470	0.020851	0.003935	0.003080	0.004997
11.820000	2.630168	2.118267	661.939199	661.947814	13.807660	-22.768036	-0.327380	-0.345376	0.034396	0.020859	0.003973	0.003200	0.005102
11.825000	2.510815	2.118312	662.457528	662.465673	13.950200	-22.740472	-0.318049	-0.337891	0.034327	0.021058	0.003790	0.003198	0.004959
11.830000	2.566489	2.173326	663.150848	663.159376	13.948308	-22.678399	-0.304606	-0.324947	0.034198	0.021033	0.003870	0.003277	0.005071
11.835000	2.431191	2.118400	661.591106	661.598964	13.713186	-22.772778	-0.286289	-0.308814	0.034421	0.020728	0.003675	0.003202	0.004874
11.840000	2.574394	2.236161	664.537978	664.546727	14.040744	-22.677512	-0.279396	-0.301312	0.034125	0.021129	0.003874	0.003365	0.005131
11.845000	2.391396	2.251892	662.978040	662.986177	13.994102	-22.652009	-0.270044	-0.296507	0.034167	0.021108	0.003607	0.003397	0.004955
11.850000	2.367501	2.385250	661.247572	661.256113	13.611589	-22.652780	-0.257662	-0.290640	0.034258	0.020585	0.003580	0.003607	0.005082
11.855000	2.216326	2.346100	658.991936	658.999839	13.852571	-22.627392	-0.246971	-0.280938	0.034336	0.021021	0.003363	0.003560	0.004898
11.860000	2.200426	2.377518	658.991838	658.999800	13.946898	-22.567276	-0.248583	-0.283431	0.034245	0.021164	0.003339	0.003608	0.004916
11.865000	2.136780	2.393160	661.420284	661.428065	14.039090	-22.506734	-0.251308	-0.287387	0.034028	0.021226	0.003231	0.003618	0.004851
11.870000	2.112896	2.400981	660.899479	660.907218	14.087041	-22.477399	-0.246108	-0.282730	0.034010	0.021315	0.003197	0.003633	0.004839
11.875000	2.009466	2.338235	660.208243	660.215442	14.088421	-22.419158	-0.243931	-0.280452	0.033958	0.021339	0.003044	0.003542	0.004670
11.880000	1.985594	2.346144	660.212706	660.219860	13.611742	-22.418799	-0.237617	-0.276348	0.033957	0.020617	0.003008	0.003554	0.004655
11.885000	1.929898	2.291130	659.864710	659.871510	13.613552	-22.420406	-0.242309	-0.280340	0.033977	0.020631	0.002925	0.003472	0.004540
